; Number of ROIs: 5,,,,,,,
; File Dimension: 772 x 653,,,,,,,
;,,,,,,,
; ROI name: vegetation1,,,,,,,
; ROI rgb value: {0,255, 0},,,,,
; ROI npts: 1000,,,,,,,
;,,,,,,,
; ROI name: shadow1,,,,,,,
; ROI rgb value: {145,145, 145},,,,,
; ROI npts: 1014,,,,,,,
;,,,,,,,
; ROI name: water1,,,,,,,
; ROI rgb value: {0,255, 255},,,,,
; ROI npts: 1000,,,,,,,
;,,,,,,,
; ROI name: road1,,,,,,,
; ROI rgb value: {255,0, 0},,,,,
; ROI npts: 1004,,,,,,,
;,,,,,,,
; ROI name: building1,,,,,,,
; ROI rgb value: {0,0, 255},,,,,
; ROI npts: 1000,,,,,,,
;,,,,,,,
; File X, File Y, Lat, Lon, B1, B2, B3, B4
;,,,,,,,
265,1,32.09572712,118.7965369,0.1114,0.0839,0.0613,0.1288
266,1,32.09572712,118.7966268,0.1127,0.0841,0.0618,0.1266
267,1,32.09572712,118.7967166,0.1127,0.0841,0.0618,0.1266
268,1,32.09572712,118.7968064,0.1112,0.0829,0.0616,0.1226
264,1,32.09572712,118.7964471,0.1124,0.0827,0.0619,0.1322
264,2,32.09563729,118.7964471,0.1131,0.0881,0.0637,0.1587
265,2,32.09563729,118.7965369,0.1125,0.0869,0.0622,0.1382
266,2,32.09563729,118.7966268,0.1121,0.0837,0.061,0.1454
267,2,32.09563729,118.7967166,0.1121,0.0837,0.061,0.1454
268,2,32.09563729,118.7968064,0.1106,0.0811,0.0609,0.1333
265,3,32.09554746,118.7965369,0.1122,0.0887,0.0632,0.1889
266,3,32.09554746,118.7966268,0.1113,0.0869,0.0607,0.1976
267,3,32.09554746,118.7967166,0.1113,0.0869,0.0607,0.1976
268,3,32.09554746,118.7968064,0.1125,0.0853,0.0614,0.1742
264,3,32.09554746,118.7964471,0.1136,0.0898,0.0649,0.1762
264,4,32.09545763,118.7964471,0.116,0.0921,0.0653,0.2199
265,4,32.09545763,118.7965369,0.1148,0.0915,0.067,0.2481
266,4,32.09545763,118.7966268,0.1139,0.0899,0.0637,0.2204
267,4,32.09545763,118.7967166,0.1139,0.0899,0.0637,0.2204
268,4,32.09545763,118.7968064,0.1115,0.0881,0.0625,0.2064
265,5,32.0953678,118.7965369,0.1151,0.093,0.0652,0.2487
266,5,32.0953678,118.7966268,0.1154,0.0924,0.0662,0.2301
267,5,32.0953678,118.7967166,0.1126,0.0903,0.0649,0.2153
268,5,32.0953678,118.7968064,0.1126,0.0903,0.0649,0.2153
264,5,32.0953678,118.7964471,0.1171,0.0938,0.067,0.2471
718,8,32.0950983,118.8372306,0.1166,0.0887,0.0665,0.1438
719,8,32.0950983,118.8373205,0.1174,0.0901,0.0657,0.1602
720,8,32.0950983,118.8374103,0.117,0.092,0.0665,0.1817
721,8,32.0950983,118.8375001,0.117,0.092,0.0665,0.1817
717,8,32.0950983,118.8371408,0.1175,0.0902,0.066,0.144
741,9,32.09500847,118.8392968,0.1209,0.0971,0.0706,0.2011
720,9,32.09500847,118.8374103,0.1161,0.0928,0.0659,0.1859
719,9,32.09500847,118.8373205,0.1163,0.093,0.0686,0.1893
718,9,32.09500847,118.8372306,0.1167,0.0931,0.0669,0.1753
717,9,32.09500847,118.8371408,0.1171,0.0923,0.0662,0.158
742,9,32.09500847,118.8393866,0.1193,0.0965,0.0692,0.1942
743,9,32.09500847,118.8394764,0.1193,0.0954,0.0682,0.1869
744,9,32.09500847,118.8395662,0.1197,0.0985,0.0715,0.2106
745,9,32.09500847,118.8396561,0.1198,0.0987,0.0729,0.2237
721,9,32.09500847,118.8375001,0.1161,0.0928,0.0659,0.1859
717,10,32.09491864,118.8371408,0.117,0.0922,0.0671,0.182
718,10,32.09491864,118.8372306,0.1185,0.0939,0.0682,0.2001
719,10,32.09491864,118.8373205,0.119,0.0954,0.0701,0.208
720,10,32.09491864,118.8374103,0.1179,0.0957,0.0685,0.2092
721,10,32.09491864,118.8375001,0.1183,0.0929,0.0669,0.2012
741,10,32.09491864,118.8392968,0.122,0.0953,0.0715,0.1994
742,10,32.09491864,118.8393866,0.1182,0.0967,0.0697,0.1912
743,10,32.09491864,118.8394764,0.12,0.0971,0.0714,0.1912
744,10,32.09491864,118.8395662,0.1208,0.0997,0.073,0.2253
745,10,32.09491864,118.8396561,0.1236,0.0998,0.0748,0.2358
741,11,32.09482881,118.8392968,0.1187,0.0973,0.0714,0.1982
742,11,32.09482881,118.8393866,0.1197,0.0956,0.069,0.1937
743,11,32.09482881,118.8394764,0.1213,0.1002,0.072,0.2098
744,11,32.09482881,118.8395662,0.1203,0.1016,0.0731,0.232
745,11,32.09482881,118.8396561,0.1213,0.1006,0.076,0.2267
717,11,32.09482881,118.8371408,0.1177,0.0914,0.0684,0.2004
718,11,32.09482881,118.8372306,0.1192,0.0961,0.0688,0.2056
719,11,32.09482881,118.8373205,0.1193,0.0934,0.0713,0.1889
720,11,32.09482881,118.8374103,0.1194,0.0975,0.0699,0.1897
721,11,32.09482881,118.8375001,0.1179,0.0948,0.0663,0.1954
717,12,32.09473898,118.8371408,0.1183,0.0944,0.0691,0.2051
718,12,32.09473898,118.8372306,0.1187,0.0947,0.0677,0.2028
720,12,32.09473898,118.8374103,0.1212,0.095,0.0707,0.1759
721,12,32.09473898,118.8375001,0.1173,0.0934,0.0689,0.1906
741,12,32.09473898,118.8392968,0.1215,0.0995,0.0716,0.1949
745,12,32.09473898,118.8396561,0.1217,0.102,0.0751,0.2104
744,12,32.09473898,118.8395662,0.1217,0.1011,0.0728,0.216
743,12,32.09473898,118.8394764,0.122,0.1008,0.0717,0.1982
742,12,32.09473898,118.8393866,0.1207,0.0985,0.0703,0.199
719,12,32.09473898,118.8373205,0.1197,0.0918,0.0694,0.1755
742,13,32.09464914,118.8393866,0.1212,0.0988,0.0749,0.1961
743,13,32.09464914,118.8394764,0.1206,0.1008,0.0729,0.1998
745,13,32.09464914,118.8396561,0.1207,0.103,0.0751,0.2108
744,13,32.09464914,118.8395662,0.1198,0.1019,0.0749,0.2166
741,13,32.09464914,118.8392968,0.1212,0.0988,0.0749,0.1961
274,15,32.09446948,118.7973454,0.1133,0.088,0.0639,0.1583
273,15,32.09446948,118.7972556,0.1104,0.0865,0.0619,0.147
272,15,32.09446948,118.7971658,0.1093,0.0837,0.0599,0.1322
275,15,32.09446948,118.7974353,0.1133,0.088,0.0639,0.1583
271,15,32.09446948,118.7970759,0.1091,0.0853,0.0589,0.1454
274,16,32.09437965,118.7973454,0.114,0.0881,0.0654,0.1545
273,16,32.09437965,118.7972556,0.1124,0.0858,0.0621,0.1625
272,16,32.09437965,118.7971658,0.1105,0.0856,0.0605,0.1706
271,16,32.09437965,118.7970759,0.1114,0.0858,0.0595,0.1754
275,16,32.09437965,118.7974353,0.114,0.0881,0.0654,0.1545
272,17,32.09428982,118.7971658,0.1118,0.0895,0.0623,0.1865
273,17,32.09428982,118.7972556,0.1112,0.086,0.0615,0.1653
271,17,32.09428982,118.7970759,0.1112,0.0861,0.0607,0.1812
274,17,32.09428982,118.7973454,0.1098,0.0872,0.0632,0.161
275,17,32.09428982,118.7974353,0.1098,0.0872,0.0632,0.161
273,18,32.09419999,118.7972556,0.1118,0.0878,0.0645,0.1765
274,18,32.09419999,118.7973454,0.1125,0.0888,0.0651,0.2043
272,18,32.09419999,118.7971658,0.1131,0.0889,0.064,0.1663
271,18,32.09419999,118.7970759,0.1121,0.0881,0.0626,0.1709
275,18,32.09419999,118.7974353,0.1137,0.0894,0.0642,0.1985
271,19,32.09411016,118.7970759,0.115,0.0884,0.0638,0.1589
272,19,32.09411016,118.7971658,0.1145,0.0893,0.0639,0.1636
275,19,32.09411016,118.7974353,0.1157,0.0928,0.0686,0.1975
273,19,32.09411016,118.7972556,0.1143,0.0899,0.0674,0.1813
274,19,32.09411016,118.7973454,0.1163,0.0928,0.0721,0.1794
314,21,32.09393049,118.8009387,0.107,0.0823,0.0558,0.16
315,21,32.09393049,118.8010285,0.107,0.0823,0.0558,0.16
316,21,32.09393049,118.8011184,0.1073,0.0802,0.0546,0.1383
317,21,32.09393049,118.8012082,0.1063,0.0789,0.0548,0.153
318,21,32.09393049,118.801298,0.1056,0.0803,0.0547,0.1643
318,22,32.09384066,118.801298,0.1076,0.0835,0.0572,0.1917
317,22,32.09384066,118.8012082,0.1071,0.0825,0.0559,0.1705
316,22,32.09384066,118.8011184,0.1072,0.0796,0.0548,0.1447
315,22,32.09384066,118.8010285,0.1073,0.0801,0.0549,0.1406
314,22,32.09384066,118.8009387,0.1073,0.0801,0.0549,0.1406
235,23,32.09375083,118.793842,0.118,0.0941,0.0681,0.1719
314,23,32.09375083,118.8009387,0.1085,0.0801,0.0561,0.1322
315,23,32.09375083,118.8010285,0.1079,0.081,0.0562,0.1399
316,23,32.09375083,118.8011184,0.1079,0.081,0.0562,0.1399
317,23,32.09375083,118.8012082,0.1086,0.0845,0.0568,0.156
239,23,32.09375083,118.7942013,0.1186,0.096,0.0683,0.1785
238,23,32.09375083,118.7941115,0.1202,0.097,0.0676,0.1772
237,23,32.09375083,118.7940217,0.1179,0.0945,0.0676,0.1732
236,23,32.09375083,118.7939318,0.1179,0.0945,0.0676,0.1732
318,23,32.09375083,118.801298,0.1072,0.0828,0.058,0.1887
316,24,32.093661,118.8011184,0.1088,0.0836,0.0588,0.1589
235,24,32.093661,118.793842,0.1188,0.095,0.0698,0.1789
236,24,32.093661,118.7939318,0.1199,0.0967,0.0692,0.1799
237,24,32.093661,118.7940217,0.1199,0.0967,0.0692,0.1799
238,24,32.093661,118.7941115,0.1195,0.0974,0.0695,0.1768
314,24,32.093661,118.8009387,0.1077,0.0818,0.0574,0.1516
315,24,32.093661,118.8010285,0.1088,0.0836,0.0588,0.1589
317,24,32.093661,118.8012082,0.1088,0.0861,0.0597,0.1708
318,24,32.093661,118.801298,0.1074,0.0845,0.0606,0.1902
239,24,32.093661,118.7942013,0.1205,0.0982,0.068,0.1991
314,25,32.09357117,118.8009387,0.1089,0.0833,0.0596,0.1753
316,25,32.09357117,118.8011184,0.1092,0.0866,0.0603,0.1706
317,25,32.09357117,118.8012082,0.1089,0.0871,0.0609,0.1798
318,25,32.09357117,118.801298,0.1075,0.0836,0.0616,0.1941
239,25,32.09357117,118.7942013,0.1212,0.1006,0.0705,0.2057
238,25,32.09357117,118.7941115,0.1174,0.096,0.0701,0.1873
237,25,32.09357117,118.7940217,0.1188,0.0928,0.068,0.1817
236,25,32.09357117,118.7939318,0.1188,0.0928,0.068,0.1817
235,25,32.09357117,118.793842,0.117,0.0933,0.068,0.1614
315,25,32.09357117,118.8010285,0.1092,0.0866,0.0603,0.1706
238,26,32.09348134,118.7941115,0.1183,0.0954,0.0699,0.1772
237,26,32.09348134,118.7940217,0.1179,0.0926,0.0661,0.1574
236,26,32.09348134,118.7939318,0.1179,0.0926,0.0661,0.1574
235,26,32.09348134,118.793842,0.1192,0.0912,0.0656,0.1591
239,26,32.09348134,118.7942013,0.1218,0.1007,0.0727,0.1981
236,27,32.0933915,118.7939318,0.12,0.0978,0.0699,0.1788
237,27,32.0933915,118.7940217,0.12,0.0978,0.0699,0.1788
238,27,32.0933915,118.7941115,0.1208,0.0991,0.0713,0.1952
239,27,32.0933915,118.7942013,0.1195,0.1008,0.0712,0.199
235,27,32.0933915,118.793842,0.1194,0.0938,0.0707,0.1666
107,61,32.09033723,118.7823436,0.1275,0.1056,0.081,0.2778
108,61,32.09033723,118.7824334,0.125,0.1034,0.0783,0.2493
109,61,32.09033723,118.7825232,0.125,0.1034,0.0783,0.2493
110,61,32.09033723,118.7826131,0.1248,0.1019,0.0763,0.2001
111,61,32.09033723,118.7827029,0.1239,0.1024,0.0778,0.216
107,62,32.0902474,118.7823436,0.1259,0.1052,0.0787,0.2698
108,62,32.0902474,118.7824334,0.128,0.1025,0.0769,0.2331
109,62,32.0902474,118.7825232,0.128,0.1025,0.0769,0.2331
110,62,32.0902474,118.7826131,0.1251,0.1004,0.077,0.1869
111,62,32.0902474,118.7827029,0.1277,0.1014,0.0779,0.185
108,63,32.09015757,118.7824334,0.1254,0.0993,0.073,0.1696
109,63,32.09015757,118.7825232,0.1253,0.1001,0.0772,0.1775
110,63,32.09015757,118.7826131,0.1253,0.1001,0.0772,0.1775
111,63,32.09015757,118.7827029,0.1268,0.1045,0.0795,0.2011
107,63,32.09015757,118.7823436,0.1251,0.0998,0.0738,0.2338
107,64,32.09006774,118.7823436,0.1253,0.098,0.0733,0.1852
108,64,32.09006774,118.7824334,0.1229,0.1011,0.0761,0.1815
109,64,32.09006774,118.7825232,0.1253,0.1036,0.0803,0.2234
110,64,32.09006774,118.7826131,0.1253,0.1036,0.0803,0.2234
111,64,32.09006774,118.7827029,0.1265,0.1039,0.0817,0.2042
108,65,32.08997791,118.7824334,0.1253,0.1011,0.078,0.1991
109,65,32.08997791,118.7825232,0.1238,0.1023,0.0767,0.1915
110,65,32.08997791,118.7826131,0.1238,0.1023,0.0767,0.1915
111,65,32.08997791,118.7827029,0.1255,0.1012,0.077,0.1622
107,65,32.08997791,118.7823436,0.1257,0.099,0.0765,0.1986
749,67,32.08979824,118.8400154,0.1109,0.0822,0.058,0.149
750,67,32.08979824,118.8401052,0.11,0.0817,0.0576,0.1447
751,67,32.08979824,118.8401951,0.1098,0.082,0.0563,0.1467
752,67,32.08979824,118.8402849,0.1109,0.0822,0.0577,0.1549
753,67,32.08979824,118.8403747,0.1109,0.083,0.059,0.1513
750,68,32.08970841,118.8401052,0.109,0.0827,0.0564,0.1609
751,68,32.08970841,118.8401951,0.1094,0.0819,0.0569,0.1629
752,68,32.08970841,118.8402849,0.1089,0.0803,0.0577,0.1605
753,68,32.08970841,118.8403747,0.109,0.0833,0.0589,0.1616
749,68,32.08970841,118.8400154,0.1112,0.0823,0.0575,0.1543
749,69,32.08961858,118.8400154,0.1084,0.0832,0.0571,0.1616
750,69,32.08961858,118.8401052,0.1089,0.0834,0.0565,0.1709
751,69,32.08961858,118.8401951,0.1102,0.0822,0.0561,0.1737
752,69,32.08961858,118.8402849,0.1083,0.0814,0.0566,0.1736
753,69,32.08961858,118.8403747,0.1067,0.0845,0.0578,0.1749
749,70,32.08952875,118.8400154,0.1084,0.081,0.057,0.1623
750,70,32.08952875,118.8401052,0.1094,0.0807,0.0555,0.1629
751,70,32.08952875,118.8401951,0.1048,0.0817,0.0563,0.1635
752,70,32.08952875,118.8402849,0.1061,0.0818,0.0566,0.1719
753,70,32.08952875,118.8403747,0.1078,0.0832,0.0576,0.1895
753,71,32.08943892,118.8403747,0.1085,0.0822,0.0603,0.1929
752,71,32.08943892,118.8402849,0.1073,0.0795,0.0561,0.1851
751,71,32.08943892,118.8401951,0.109,0.0825,0.0566,0.1753
750,71,32.08943892,118.8401052,0.1102,0.0827,0.0569,0.1736
749,71,32.08943892,118.8400154,0.1086,0.0816,0.0562,0.1584
488,72,32.08934908,118.8165694,0.1178,0.0956,0.0684,0.2084
486,72,32.08934908,118.8163897,0.1174,0.0956,0.071,0.1841
485,72,32.08934908,118.8162999,0.1195,0.0957,0.0734,0.1688
484,72,32.08934908,118.81621,0.1195,0.0957,0.0734,0.1688
487,72,32.08934908,118.8164795,0.1177,0.094,0.069,0.1971
292,73,32.08925925,118.7989624,0.1145,0.0885,0.0647,0.1466
484,73,32.08925925,118.81621,0.1168,0.0943,0.0697,0.1917
291,73,32.08925925,118.7988726,0.1149,0.09,0.0655,0.1601
486,73,32.08925925,118.8163897,0.1163,0.0941,0.0683,0.2111
487,73,32.08925925,118.8164795,0.1166,0.0919,0.0687,0.213
290,73,32.08925925,118.7987827,0.1147,0.0899,0.0643,0.1695
289,73,32.08925925,118.7986929,0.1158,0.0895,0.0643,0.1614
288,73,32.08925925,118.7986031,0.1164,0.0906,0.0658,0.168
485,73,32.08925925,118.8162999,0.1168,0.0943,0.0697,0.1917
488,73,32.08925925,118.8165694,0.1173,0.0952,0.07,0.2196
487,74,32.08916942,118.8164795,0.1173,0.0926,0.068,0.2134
486,74,32.08916942,118.8163897,0.1172,0.0934,0.0667,0.2204
485,74,32.08916942,118.8162999,0.1169,0.0927,0.068,0.2087
484,74,32.08916942,118.81621,0.1169,0.0927,0.068,0.2087
288,74,32.08916942,118.7986031,0.1181,0.094,0.0699,0.213
292,74,32.08916942,118.7989624,0.115,0.0876,0.0623,0.1402
291,74,32.08916942,118.7988726,0.1148,0.0883,0.0626,0.1318
290,74,32.08916942,118.7987827,0.115,0.0895,0.065,0.152
289,74,32.08916942,118.7986929,0.1172,0.0926,0.0674,0.1947
488,74,32.08916942,118.8165694,0.1176,0.0949,0.0686,0.2258
289,75,32.08907959,118.7986929,0.1168,0.0921,0.0648,0.1606
486,75,32.08907959,118.8163897,0.1181,0.0941,0.0684,0.2179
485,75,32.08907959,118.8162999,0.1181,0.0941,0.0684,0.2179
288,75,32.08907959,118.7986031,0.1168,0.0944,0.0673,0.1912
488,75,32.08907959,118.8165694,0.1189,0.0963,0.0679,0.2295
484,75,32.08907959,118.81621,0.1175,0.0934,0.0697,0.211
292,75,32.08907959,118.7989624,0.1155,0.0913,0.0639,0.1953
291,75,32.08907959,118.7988726,0.1151,0.0905,0.0635,0.1707
290,75,32.08907959,118.7987827,0.1157,0.0897,0.0625,0.1382
487,75,32.08907959,118.8164795,0.1188,0.0928,0.0689,0.2181
288,76,32.08898976,118.7986031,0.1153,0.0898,0.0647,0.1509
488,76,32.08898976,118.8165694,0.1183,0.092,0.0663,0.213
487,76,32.08898976,118.8164795,0.1182,0.0926,0.0696,0.2189
486,76,32.08898976,118.8163897,0.1181,0.0945,0.0697,0.2027
485,76,32.08898976,118.8162999,0.1181,0.0945,0.0697,0.2027
484,76,32.08898976,118.81621,0.1201,0.0955,0.0713,0.2009
289,76,32.08898976,118.7986929,0.1146,0.0888,0.0622,0.138
291,76,32.08898976,118.7988726,0.1159,0.0951,0.0685,0.2321
290,76,32.08898976,118.7987827,0.1153,0.0897,0.0639,0.1672
292,76,32.08898976,118.7989624,0.1153,0.0938,0.0651,0.2409
290,77,32.08889993,118.7987827,0.1168,0.0918,0.0664,0.1991
288,77,32.08889993,118.7986031,0.1154,0.0917,0.0638,0.1641
289,77,32.08889993,118.7986929,0.1154,0.0917,0.0638,0.1641
291,77,32.08889993,118.7988726,0.1174,0.0942,0.0673,0.2053
292,77,32.08889993,118.7989624,0.1148,0.0917,0.0649,0.2039
145,87,32.08800161,118.7857572,0.132,0.1079,0.0815,0.2107
146,87,32.08800161,118.785847,0.1306,0.1058,0.0793,0.1939
147,87,32.08800161,118.7859368,0.1282,0.1029,0.0763,0.1647
148,87,32.08800161,118.7860267,0.1285,0.1046,0.0758,0.1691
144,87,32.08800161,118.7856673,0.132,0.1079,0.0815,0.2107
144,88,32.08791178,118.7856673,0.1305,0.1056,0.0792,0.1938
145,88,32.08791178,118.7857572,0.1305,0.1056,0.0792,0.1938
146,88,32.08791178,118.785847,0.1283,0.1052,0.0786,0.1928
147,88,32.08791178,118.7859368,0.1277,0.1045,0.0771,0.1975
148,88,32.08791178,118.7860267,0.1297,0.1063,0.0762,0.2008
145,89,32.08782195,118.7857572,0.1295,0.1033,0.0772,0.1896
146,89,32.08782195,118.785847,0.1306,0.1057,0.0798,0.2147
147,89,32.08782195,118.7859368,0.1308,0.1069,0.0799,0.2191
148,89,32.08782195,118.7860267,0.13,0.1075,0.0785,0.2147
144,89,32.08782195,118.7856673,0.1295,0.1033,0.0772,0.1896
147,90,32.08773212,118.7859368,0.1304,0.1045,0.0782,0.1619
146,90,32.08773212,118.785847,0.1303,0.1046,0.0794,0.1783
145,90,32.08773212,118.7857572,0.1309,0.107,0.0785,0.2076
144,90,32.08773212,118.7856673,0.1309,0.107,0.0785,0.2076
148,90,32.08773212,118.7860267,0.1264,0.1062,0.0764,0.1858
148,91,32.08764229,118.7860267,0.1274,0.1046,0.0768,0.1791
147,91,32.08764229,118.7859368,0.1299,0.1026,0.0786,0.1598
144,91,32.08764229,118.7856673,0.1306,0.1073,0.0794,0.1971
146,91,32.08764229,118.785847,0.1292,0.1047,0.0793,0.1728
145,91,32.08764229,118.7857572,0.1306,0.1073,0.0794,0.1971
459,132,32.08395919,118.8139643,0.1172,0.0919,0.0675,0.1873
461,132,32.08395919,118.8141439,0.1156,0.0916,0.066,0.1822
462,132,32.08395919,118.8142338,0.1165,0.0889,0.0637,0.1711
460,132,32.08395919,118.8140541,0.1163,0.0908,0.0661,0.1773
458,132,32.08395919,118.8138744,0.1172,0.0919,0.0675,0.1873
459,133,32.08386936,118.8139643,0.1171,0.0911,0.0665,0.1709
